categories_alias,categories_title,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,rating,location,coordinates,photos,hours
acupuncture,Acupuncture,8s4j-QmfgaRL5ls1DPNIJg,doc-rock-stone-chiropractic-american-fork,Doc Rock Stone Chiropractic,https://s3-media1.fl.yelpcdn.com/bphoto/jWGiTq7aYwSa5pt10jmpHA/o.jpg,True,False,https://www.yelp.com/biz/doc-rock-stone-chiropractic-american-fork?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017850788,(801) 785-0788,3,5.0,"{'address1': '1042 E Bamberger Dr', 'address2': '', 'address3': '', 'city': 'American Fork', 'zip_code': '84003', 'country': 'US', 'state': 'UT', 'display_address': ['1042 E Bamberger Dr', 'American Fork, UT 84003'], 'cross_streets': ''}","{'latitude': 40.3719315, 'longitude': -111.7707301}","['https://s3-media1.fl.yelpcdn.com/bphoto/jWGiTq7aYwSa5pt10jmpHA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/U9stbYTF31qNyWOKuv_C6g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/XbrrFFQOLB6jAL9kY9RubQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 3}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
physicaltherapy,Physical Therapy,8s4j-QmfgaRL5ls1DPNIJg,doc-rock-stone-chiropractic-american-fork,Doc Rock Stone Chiropractic,https://s3-media1.fl.yelpcdn.com/bphoto/jWGiTq7aYwSa5pt10jmpHA/o.jpg,True,False,https://www.yelp.com/biz/doc-rock-stone-chiropractic-american-fork?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017850788,(801) 785-0788,3,5.0,"{'address1': '1042 E Bamberger Dr', 'address2': '', 'address3': '', 'city': 'American Fork', 'zip_code': '84003', 'country': 'US', 'state': 'UT', 'display_address': ['1042 E Bamberger Dr', 'American Fork, UT 84003'], 'cross_streets': ''}","{'latitude': 40.3719315, 'longitude': -111.7707301}","['https://s3-media1.fl.yelpcdn.com/bphoto/jWGiTq7aYwSa5pt10jmpHA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/U9stbYTF31qNyWOKuv_C6g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/XbrrFFQOLB6jAL9kY9RubQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 3}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
chiropractors,Chiropractors,w29CYgVF2paHRVCSXp48aw,the-joint-chiropractic-american-fork-2,The Joint Chiropractic,https://s3-media3.fl.yelpcdn.com/bphoto/7NxS9sX3swsrZP_YiFSFCQ/o.jpg,True,False,https://www.yelp.com/biz/the-joint-chiropractic-american-fork-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18014067912,(801) 406-7912,8,3.0,"{'address1': '356 N 750th W', 'address2': 'Unit D-1', 'address3': '', 'city': 'American Fork', 'zip_code': '84003', 'country': 'US', 'state': 'UT', 'display_address': ['356 N 750th W', 'Unit D-1', 'American Fork, UT 84003'], 'cross_streets': ''}","{'latitude': 40.3841044706967, 'longitude': -111.81875900214054}","['https://s3-media3.fl.yelpcdn.com/bphoto/7NxS9sX3swsrZP_YiFSFCQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Ud-maWnmsFfRA5BzKHAykA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/sbyg-cJrnhEFmeqlJF7FsQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1445', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1445', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1445', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1445', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1445', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
chiropractors,Chiropractors,RN5VDP5WhNc3GEt2gWgsOQ,lehi-chiropractic-lehi,Lehi Chiropractic,https://s3-media1.fl.yelpcdn.com/bphoto/T-jKw9Pr2zmafzJP1Wvd7w/o.jpg,True,False,https://www.yelp.com/biz/lehi-chiropractic-lehi?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18016532900,(801) 653-2900,10,4.0,"{'address1': '72 W Main St', 'address2': None, 'address3': None, 'city': 'Lehi', 'zip_code': '84043', 'country': 'US', 'state': 'UT', 'display_address': ['72 W Main St', 'Lehi, UT 84043'], 'cross_streets': ''}","{'latitude': 40.3878423, 'longitude': -111.8508496}","['https://s3-media1.fl.yelpcdn.com/bphoto/T-jKw9Pr2zmafzJP1Wvd7w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/435l1L0POax9NtosIaKRfg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/0WsYO8ql8UFG2-cbk7wTQA/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0830', 'end': '1300', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0830', 'end': '1300', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0830', 'end': '1300', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0830', 'end': '1300', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
chiropractors,Chiropractors,aJoF3qqgFg3ar171Cod4_A,axcess-accident-center-american-fork-american-fork-2,Axcess Accident Center - American Fork,https://s3-media1.fl.yelpcdn.com/bphoto/LyCG0PqDISmlKbrIOnwblg/o.jpg,True,False,https://www.yelp.com/biz/axcess-accident-center-american-fork-american-fork-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017638813,(801) 763-8813,5,4.0,"{'address1': '95 E 200 N St', 'address2': None, 'address3': '', 'city': 'American Fork', 'zip_code': '84003', 'country': 'US', 'state': 'UT', 'display_address': ['95 E 200 N St', 'American Fork, UT 84003'], 'cross_streets': ''}","{'latitude': 40.3812307, 'longitude': -111.796298}","['https://s3-media1.fl.yelpcdn.com/bphoto/LyCG0PqDISmlKbrIOnwblg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/QWvoTvcsWBA4zrzcf6ZduA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/DZP4W8cWsd6XHxdFlxkvVQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
massage_therapy,Massage Therapy,aJoF3qqgFg3ar171Cod4_A,axcess-accident-center-american-fork-american-fork-2,Axcess Accident Center - American Fork,https://s3-media1.fl.yelpcdn.com/bphoto/LyCG0PqDISmlKbrIOnwblg/o.jpg,True,False,https://www.yelp.com/biz/axcess-accident-center-american-fork-american-fork-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017638813,(801) 763-8813,5,4.0,"{'address1': '95 E 200 N St', 'address2': None, 'address3': '', 'city': 'American Fork', 'zip_code': '84003', 'country': 'US', 'state': 'UT', 'display_address': ['95 E 200 N St', 'American Fork, UT 84003'], 'cross_streets': ''}","{'latitude': 40.3812307, 'longitude': -111.796298}","['https://s3-media1.fl.yelpcdn.com/bphoto/LyCG0PqDISmlKbrIOnwblg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/QWvoTvcsWBA4zrzcf6ZduA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/DZP4W8cWsd6XHxdFlxkvVQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
acupuncture,Acupuncture,aJoF3qqgFg3ar171Cod4_A,axcess-accident-center-american-fork-american-fork-2,Axcess Accident Center - American Fork,https://s3-media1.fl.yelpcdn.com/bphoto/LyCG0PqDISmlKbrIOnwblg/o.jpg,True,False,https://www.yelp.com/biz/axcess-accident-center-american-fork-american-fork-2?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017638813,(801) 763-8813,5,4.0,"{'address1': '95 E 200 N St', 'address2': None, 'address3': '', 'city': 'American Fork', 'zip_code': '84003', 'country': 'US', 'state': 'UT', 'display_address': ['95 E 200 N St', 'American Fork, UT 84003'], 'cross_streets': ''}","{'latitude': 40.3812307, 'longitude': -111.796298}","['https://s3-media1.fl.yelpcdn.com/bphoto/LyCG0PqDISmlKbrIOnwblg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/QWvoTvcsWBA4zrzcf6ZduA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/DZP4W8cWsd6XHxdFlxkvVQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
chiropractors,Chiropractors,3jzST3LNlXaYmxJvhj23zg,barrus-chiropractic-pleasant-grove,Barrus Chiropractic,https://s3-media4.fl.yelpcdn.com/bphoto/3jMO382o3g3fDRSsC0S7xg/o.jpg,True,False,https://www.yelp.com/biz/barrus-chiropractic-pleasant-grove?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017562861,(801) 756-2861,3,5.0,"{'address1': '912 N 2000th W St', 'address2': '', 'address3': '', 'city': 'Pleasant Grove', 'zip_code': '84062', 'country': 'US', 'state': 'UT', 'display_address': ['912 N 2000th W St', 'Pleasant Grove, UT 84062'], 'cross_streets': ''}","{'latitude': 40.373562, 'longitude': -111.7687254}","['https://s3-media4.fl.yelpcdn.com/bphoto/3jMO382o3g3fDRSsC0S7xg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/AaMoVGz_1m-0TrKqqpF-Zg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/5Cjvs4d-r-8Hrzt34oBl5Q/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 2}, {'is_overnight': False, 'start': '1430', 'end': '1730', 'day': 3}, {'is_overnight': False, 'start': '0830', 'end': '1730', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '1130', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
chiropractors,Chiropractors,g97OISpdtoCkM2cZTojtWA,full-motion-chiropractic-and-rehabilitation-lehi-5,Full Motion Chiropractic and Rehabilitation,https://s3-media1.fl.yelpcdn.com/bphoto/50Gkyx89O9FOjavSOZn-6A/o.jpg,True,False,https://www.yelp.com/biz/full-motion-chiropractic-and-rehabilitation-lehi-5?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+13853232491,(385) 323-2491,8,5.0,"{'address1': '2901 Blue Grass Blvd', 'address2': 'Ste 200', 'address3': '', 'city': 'Lehi', 'zip_code': '84043', 'country': 'US', 'state': 'UT', 'display_address': ['2901 Blue Grass Blvd', 'Ste 200', 'Lehi, UT 84043'], 'cross_streets': ''}","{'latitude': 40.435209, 'longitude': -111.8958907}","['https://s3-media1.fl.yelpcdn.com/bphoto/50Gkyx89O9FOjavSOZn-6A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/vsBkjA-TfFxoBvPJ4eZ0bA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/U9b7_SqwBlyIwv6BoFKLpQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
rehabilitation_center,Rehabilitation Center,g97OISpdtoCkM2cZTojtWA,full-motion-chiropractic-and-rehabilitation-lehi-5,Full Motion Chiropractic and Rehabilitation,https://s3-media1.fl.yelpcdn.com/bphoto/50Gkyx89O9FOjavSOZn-6A/o.jpg,True,False,https://www.yelp.com/biz/full-motion-chiropractic-and-rehabilitation-lehi-5?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+13853232491,(385) 323-2491,8,5.0,"{'address1': '2901 Blue Grass Blvd', 'address2': 'Ste 200', 'address3': '', 'city': 'Lehi', 'zip_code': '84043', 'country': 'US', 'state': 'UT', 'display_address': ['2901 Blue Grass Blvd', 'Ste 200', 'Lehi, UT 84043'], 'cross_streets': ''}","{'latitude': 40.435209, 'longitude': -111.8958907}","['https://s3-media1.fl.yelpcdn.com/bphoto/50Gkyx89O9FOjavSOZn-6A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/vsBkjA-TfFxoBvPJ4eZ0bA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/U9b7_SqwBlyIwv6BoFKLpQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
chiropractors,Chiropractors,t_gAKcObLs1zl2IaMaTdrA,freedom-square-chiropractic-american-fork,Freedom Square Chiropractic,https://s3-media4.fl.yelpcdn.com/bphoto/H67HHvWrrBy35KoFCAXwvw/o.jpg,True,False,https://www.yelp.com/biz/freedom-square-chiropractic-american-fork?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017568833,(801) 756-8833,3,5.0,"{'address1': '246 S 1100th E', 'address2': None, 'address3': None, 'city': 'American Fork', 'zip_code': '84003', 'country': 'US', 'state': 'UT', 'display_address': ['246 S 1100th E', 'American Fork, UT 84003'], 'cross_streets': ''}","{'latitude': 40.371751, 'longitude': -111.7696756}","['https://s3-media4.fl.yelpcdn.com/bphoto/H67HHvWrrBy35KoFCAXwvw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LKaCw6J7DteHyaXvQkVuWQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/xI_3EzVHAT7HSm1wON11fA/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
sportsmed,Sports Medicine,t_gAKcObLs1zl2IaMaTdrA,freedom-square-chiropractic-american-fork,Freedom Square Chiropractic,https://s3-media4.fl.yelpcdn.com/bphoto/H67HHvWrrBy35KoFCAXwvw/o.jpg,True,False,https://www.yelp.com/biz/freedom-square-chiropractic-american-fork?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017568833,(801) 756-8833,3,5.0,"{'address1': '246 S 1100th E', 'address2': None, 'address3': None, 'city': 'American Fork', 'zip_code': '84003', 'country': 'US', 'state': 'UT', 'display_address': ['246 S 1100th E', 'American Fork, UT 84003'], 'cross_streets': ''}","{'latitude': 40.371751, 'longitude': -111.7696756}","['https://s3-media4.fl.yelpcdn.com/bphoto/H67HHvWrrBy35KoFCAXwvw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LKaCw6J7DteHyaXvQkVuWQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/xI_3EzVHAT7HSm1wON11fA/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
massage_therapy,Massage Therapy,t_gAKcObLs1zl2IaMaTdrA,freedom-square-chiropractic-american-fork,Freedom Square Chiropractic,https://s3-media4.fl.yelpcdn.com/bphoto/H67HHvWrrBy35KoFCAXwvw/o.jpg,True,False,https://www.yelp.com/biz/freedom-square-chiropractic-american-fork?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017568833,(801) 756-8833,3,5.0,"{'address1': '246 S 1100th E', 'address2': None, 'address3': None, 'city': 'American Fork', 'zip_code': '84003', 'country': 'US', 'state': 'UT', 'display_address': ['246 S 1100th E', 'American Fork, UT 84003'], 'cross_streets': ''}","{'latitude': 40.371751, 'longitude': -111.7696756}","['https://s3-media4.fl.yelpcdn.com/bphoto/H67HHvWrrBy35KoFCAXwvw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LKaCw6J7DteHyaXvQkVuWQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/xI_3EzVHAT7HSm1wON11fA/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
chiropractors,Chiropractors,tEzBa6fQHf-u4iatXDdxTQ,andersen-chiropractic-lehi,Andersen Chiropractic,https://s3-media1.fl.yelpcdn.com/bphoto/lID9KQ3p71nF9BP3UVPk6A/o.jpg,False,False,https://www.yelp.com/biz/andersen-chiropractic-lehi?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017682939,(801) 768-2939,3,4.5,"{'address1': '380 E Main St', 'address2': 'Ste E', 'address3': None, 'city': 'Lehi', 'zip_code': '84043', 'country': 'US', 'state': 'UT', 'display_address': ['380 E Main St', 'Ste E', 'Lehi, UT 84043'], 'cross_streets': ''}","{'latitude': 40.3877058, 'longitude': -111.8430601}",['https://s3-media1.fl.yelpcdn.com/bphoto/lID9KQ3p71nF9BP3UVPk6A/o.jpg'],
chiropractors,Chiropractors,a_ge7Io4KsZzyvWnfXMYkw,utah-spine-sport-pleasant-grove,Utah Spine + Sport,https://s3-media2.fl.yelpcdn.com/bphoto/5aO9iXC0PalndmW_2lJI3g/o.jpg,True,False,https://www.yelp.com/biz/utah-spine-sport-pleasant-grove?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017099797,(801) 709-9797,10,5.0,"{'address1': '238 E State Rd', 'address2': 'Ste 11', 'address3': '', 'city': 'Pleasant Grove', 'zip_code': '84062', 'country': 'US', 'state': 'UT', 'display_address': ['238 E State Rd', 'Ste 11', 'Pleasant Grove, UT 84062'], 'cross_streets': ''}","{'latitude': 40.35628, 'longitude': -111.73771}",['https://s3-media2.fl.yelpcdn.com/bphoto/5aO9iXC0PalndmW_2lJI3g/o.jpg'],
acupuncture,Acupuncture,a_ge7Io4KsZzyvWnfXMYkw,utah-spine-sport-pleasant-grove,Utah Spine + Sport,https://s3-media2.fl.yelpcdn.com/bphoto/5aO9iXC0PalndmW_2lJI3g/o.jpg,True,False,https://www.yelp.com/biz/utah-spine-sport-pleasant-grove?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017099797,(801) 709-9797,10,5.0,"{'address1': '238 E State Rd', 'address2': 'Ste 11', 'address3': '', 'city': 'Pleasant Grove', 'zip_code': '84062', 'country': 'US', 'state': 'UT', 'display_address': ['238 E State Rd', 'Ste 11', 'Pleasant Grove, UT 84062'], 'cross_streets': ''}","{'latitude': 40.35628, 'longitude': -111.73771}",['https://s3-media2.fl.yelpcdn.com/bphoto/5aO9iXC0PalndmW_2lJI3g/o.jpg'],
physicaltherapy,Physical Therapy,a_ge7Io4KsZzyvWnfXMYkw,utah-spine-sport-pleasant-grove,Utah Spine + Sport,https://s3-media2.fl.yelpcdn.com/bphoto/5aO9iXC0PalndmW_2lJI3g/o.jpg,True,False,https://www.yelp.com/biz/utah-spine-sport-pleasant-grove?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017099797,(801) 709-9797,10,5.0,"{'address1': '238 E State Rd', 'address2': 'Ste 11', 'address3': '', 'city': 'Pleasant Grove', 'zip_code': '84062', 'country': 'US', 'state': 'UT', 'display_address': ['238 E State Rd', 'Ste 11', 'Pleasant Grove, UT 84062'], 'cross_streets': ''}","{'latitude': 40.35628, 'longitude': -111.73771}",['https://s3-media2.fl.yelpcdn.com/bphoto/5aO9iXC0PalndmW_2lJI3g/o.jpg'],
chiropractors,Chiropractors,qKgoDKhfsafeGLaBjMORlw,timpanogos-chiropractic-and-wellness-pleasant-grove,Timpanogos Chiropractic and Wellness,https://s3-media1.fl.yelpcdn.com/bphoto/5nq9nSm-X8XYVQwmCJdoog/o.jpg,True,False,https://www.yelp.com/biz/timpanogos-chiropractic-and-wellness-pleasant-grove?adjust_creative=hE8bi2YODO-vfPOp0t5Rkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hE8bi2YODO-vfPOp0t5Rkw,+18017967075,(801) 796-7075,3,5.0,"{'address1': '470 W 220th S', 'address2': 'Ste 201', 'address3': '', 'city': 'Pleasant Grove', 'zip_code': '84062', 'country': 'US', 'state': 'UT', 'display_address': ['470 W 220th S', 'Ste 201', 'Pleasant Grove, UT 84062'], 'cross_streets': ''}","{'latitude': 40.36116, 'longitude': -111.74766}","['https://s3-media1.fl.yelpcdn.com/bphoto/5nq9nSm-X8XYVQwmCJdoog/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/W17a0x_nbtC5Ee1wEmlCmQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/mQz2Vf9AbZoDRGVOS6kpbg/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1100', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1100', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1100', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
